"category","meta_cat","group_num","year","gross_inv_ipd"
"S&L electric power structures","Electric power",9,1956,9.89823553334807
"S&L electric power structures","Electric power",9,1957,10.4442051910622
"S&L electric power structures","Electric power",9,1958,10.3219175465683
"S&L electric power structures","Electric power",9,1959,10.4369779619321
"S&L electric power structures","Electric power",9,1960,10.4469005908573
"S&L electric power structures","Electric power",9,1961,10.2069421582651
"S&L electric power structures","Electric power",9,1962,10.2653372185025
"S&L electric power structures","Electric power",9,1963,10.3259741259036
"S&L electric power structures","Electric power",9,1964,10.6092597117539
"S&L electric power structures","Electric power",9,1965,10.8431362625512
"S&L electric power structures","Electric power",9,1966,11.1959327607201
"S&L electric power structures","Electric power",9,1967,11.6725345312064
"S&L electric power structures","Electric power",9,1968,11.9739250530249
"S&L electric power structures","Electric power",9,1969,12.7627850984136
"S&L electric power structures","Electric power",9,1970,13.8227953926838
"S&L electric power structures","Electric power",9,1971,14.8786598604327
"S&L electric power structures","Electric power",9,1972,15.7251346535165
"S&L electric power structures","Electric power",9,1973,16.8217541267696
"S&L electric power structures","Electric power",9,1974,19.9832511405718
"S&L electric power structures","Electric power",9,1975,23.5273788534254
"S&L electric power structures","Electric power",9,1976,25.0060263097264
"S&L electric power structures","Electric power",9,1977,26.1998712317764
"S&L electric power structures","Electric power",9,1978,27.642255547199
"S&L electric power structures","Electric power",9,1979,30.5977698623426
"S&L electric power structures","Electric power",9,1980,33.5380154897409
"S&L electric power structures","Electric power",9,1981,36.3805636023325
"S&L electric power structures","Electric power",9,1982,38.2208407962169
"S&L electric power structures","Electric power",9,1983,39.4245669996594
"S&L electric power structures","Electric power",9,1984,40.412972691288
"S&L electric power structures","Electric power",9,1985,40.8751444821775
"S&L electric power structures","Electric power",9,1986,41.33362551556
"S&L electric power structures","Electric power",9,1987,41.784518374086
"S&L electric power structures","Electric power",9,1988,44.5423344730294
"S&L electric power structures","Electric power",9,1989,46.1859976364732
"S&L electric power structures","Electric power",9,1990,47.7601329747608
"S&L electric power structures","Electric power",9,1991,48.0156617146212
"S&L electric power structures","Electric power",9,1992,48.8316540465125
"S&L electric power structures","Electric power",9,1993,50.3621713393575
"S&L electric power structures","Electric power",9,1994,52.3282163957821
"S&L electric power structures","Electric power",9,1995,54.056697001402
"S&L electric power structures","Electric power",9,1996,55.1156882625685
"S&L electric power structures","Electric power",9,1997,56.1944428318864
"S&L electric power structures","Electric power",9,1998,57.3119235143449
"S&L electric power structures","Electric power",9,1999,57.8271755752123
"S&L electric power structures","Electric power",9,2000,60.2505140620671
"S&L electric power structures","Electric power",9,2001,62.0515496454325
"S&L electric power structures","Electric power",9,2002,63.9506571376546
"S&L electric power structures","Electric power",9,2003,65.1453759849302
"S&L electric power structures","Electric power",9,2004,68.9601689669513
"S&L electric power structures","Electric power",9,2005,73.2760074144519
"S&L electric power structures","Electric power",9,2006,78.3194533472968
"S&L electric power structures","Electric power",9,2007,84.0476526514746
"S&L electric power structures","Electric power",9,2008,90.7150102921618
"S&L electric power structures","Electric power",9,2009,90.589301652673
"S&L electric power structures","Electric power",9,2010,93.4658915722305
"S&L electric power structures","Electric power",9,2011,96.9800167496002
"S&L electric power structures","Electric power",9,2012,100
"S&L electric power structures","Electric power",9,2013,102.027958099435
"S&L electric power structures","Electric power",9,2014,104.281687919341
"S&L electric power structures","Electric power",9,2015,106.775182422608
"S&L electric power structures","Electric power",9,2016,108.60338413011
"S&L electric power structures","Electric power",9,2017,110.953624648239
"Federal electric power structures","Electric power",9,1947,
"Federal electric power structures","Electric power",9,1948,8.90265833377847
"Federal electric power structures","Electric power",9,1949,8.51014835190965
"Federal electric power structures","Electric power",9,1950,9.64043994431228
"Federal electric power structures","Electric power",9,1951,8.25025782055689
"Federal electric power structures","Electric power",9,1952,8.4744864990837
"Federal electric power structures","Electric power",9,1953,8.46901399504562
"Federal electric power structures","Electric power",9,1954,8.86996629412808
"Federal electric power structures","Electric power",9,1955,8.95255147717099
"Federal electric power structures","Electric power",9,1956,10.2177661408775
"Federal electric power structures","Electric power",9,1957,10.5855110817069
"Federal electric power structures","Electric power",9,1958,9.83388922123792
"Federal electric power structures","Electric power",9,1959,10.0416729427123
"Federal electric power structures","Electric power",9,1960,10.0374522436842
"Federal electric power structures","Electric power",9,1961,9.87101868912872
"Federal electric power structures","Electric power",9,1962,9.91547061302397
"Federal electric power structures","Electric power",9,1963,10.0035512606975
"Federal electric power structures","Electric power",9,1964,10.2403183276097
"Federal electric power structures","Electric power",9,1965,10.6097981485902
"Federal electric power structures","Electric power",9,1966,10.6573537790567
"Federal electric power structures","Electric power",9,1967,11.0483503431894
"Federal electric power structures","Electric power",9,1968,11.8340861126999
"Federal electric power structures","Electric power",9,1969,12.2867732885549
"Federal electric power structures","Electric power",9,1970,13.0917898113146
"Federal electric power structures","Electric power",9,1971,14.3753032290525
"Federal electric power structures","Electric power",9,1972,15.2409982853877
"Federal electric power structures","Electric power",9,1973,16.4787629941912
"Federal electric power structures","Electric power",9,1974,19.4243905597462
"Federal electric power structures","Electric power",9,1975,22.729339030821
"Federal electric power structures","Electric power",9,1976,24.1098202311529
"Federal electric power structures","Electric power",9,1977,25.958855214485
"Federal electric power structures","Electric power",9,1978,27.3087251376815
"Federal electric power structures","Electric power",9,1979,30.2472714440552
"Federal electric power structures","Electric power",9,1980,33.1757485278262
"Federal electric power structures","Electric power",9,1981,35.952632406804
"Federal electric power structures","Electric power",9,1982,37.9350678089337
"Federal electric power structures","Electric power",9,1983,39.0297211326425
"Federal electric power structures","Electric power",9,1984,40.0166222892586
"Federal electric power structures","Electric power",9,1985,40.4461852861035
"Federal electric power structures","Electric power",9,1986,40.8801677864278
"Federal electric power structures","Electric power",9,1987,41.3312359273311
"Federal electric power structures","Electric power",9,1988,43.8840604529691
"Federal electric power structures","Electric power",9,1989,45.7729913921347
"Federal electric power structures","Electric power",9,1990,47.2542777556705
"Federal electric power structures","Electric power",9,1991,47.499132952335
"Federal electric power structures","Electric power",9,1992,48.237189150078
"Federal electric power structures","Electric power",9,1993,50.0548219478476
"Federal electric power structures","Electric power",9,1994,52.0220474391528
"Federal electric power structures","Electric power",9,1995,53.6129147554655
"Federal electric power structures","Electric power",9,1996,54.613648593297
"Federal electric power structures","Electric power",9,1997,55.6323544286726
"Federal electric power structures","Electric power",9,1998,56.7843312481382
"Federal electric power structures","Electric power",9,1999,57.3584905660377
"Federal electric power structures","Electric power",9,2000,59.6583509087395
"Federal electric power structures","Electric power",9,2001,61.4689870702116
"Federal electric power structures","Electric power",9,2002,63.5224095214169
"Federal electric power structures","Electric power",9,2003,64.6638767390501
"Federal electric power structures","Electric power",9,2004,68.4569707714539
"Federal electric power structures","Electric power",9,2005,72.5583820992425
"Federal electric power structures","Electric power",9,2006,77.6790976731534
"Federal electric power structures","Electric power",9,2007,82.4914281866289
"Federal electric power structures","Electric power",9,2008,91.049141897037
"Federal electric power structures","Electric power",9,2009,90.1722893170129
"Federal electric power structures","Electric power",9,2010,93.4260177184559
"Federal electric power structures","Electric power",9,2011,96.8628898456138
"Federal electric power structures","Electric power",9,2012,100
"Federal electric power structures","Electric power",9,2013,102.065851162113
"Federal electric power structures","Electric power",9,2014,104.275383066564
"Federal electric power structures","Electric power",9,2015,106.864335203895
"Federal electric power structures","Electric power",9,2016,108.565863864257
"Federal electric power structures","Electric power",9,2017,111.024742019818
"Private turbines/steam engines","Electric power",9,1947,6.76855895196507
"Private turbines/steam engines","Electric power",9,1948,7.23725613593455
"Private turbines/steam engines","Electric power",9,1949,7.29225551158847
"Private turbines/steam engines","Electric power",9,1950,7.45173745173745
"Private turbines/steam engines","Electric power",9,1951,8.28759604829857
"Private turbines/steam engines","Electric power",9,1952,8.81378396288933
"Private turbines/steam engines","Electric power",9,1953,9.340449866565
"Private turbines/steam engines","Electric power",9,1954,9.4434186230546
"Private turbines/steam engines","Electric power",9,1955,9.85960433950224
"Private turbines/steam engines","Electric power",9,1956,11.6459627329193
"Private turbines/steam engines","Electric power",9,1957,13.6376444068752
"Private turbines/steam engines","Electric power",9,1958,14.4275862068966
"Private turbines/steam engines","Electric power",9,1959,14.9463806970509
"Private turbines/steam engines","Electric power",9,1960,14.9794801641587
"Private turbines/steam engines","Electric power",9,1961,14.4385026737968
"Private turbines/steam engines","Electric power",9,1962,13.4315789473684
"Private turbines/steam engines","Electric power",9,1963,13.3485193621868
"Private turbines/steam engines","Electric power",9,1964,13.4788799240626
"Private turbines/steam engines","Electric power",9,1965,13.5505193578848
"Private turbines/steam engines","Electric power",9,1966,13.6237623762376
"Private turbines/steam engines","Electric power",9,1967,14.3514965464313
"Private turbines/steam engines","Electric power",9,1968,15.2719665271967
"Private turbines/steam engines","Electric power",9,1969,16.037037037037
"Private turbines/steam engines","Electric power",9,1970,17.4874371859297
"Private turbines/steam engines","Electric power",9,1971,18.9918298134731
"Private turbines/steam engines","Electric power",9,1972,19.6313110469115
"Private turbines/steam engines","Electric power",9,1973,20.3454332552693
"Private turbines/steam engines","Electric power",9,1974,21.2634601579325
"Private turbines/steam engines","Electric power",9,1975,25.0935662092319
"Private turbines/steam engines","Electric power",9,1976,29.6368352788586
"Private turbines/steam engines","Electric power",9,1977,32.9461457233369
"Private turbines/steam engines","Electric power",9,1978,36.6624525916561
"Private turbines/steam engines","Electric power",9,1979,37.5156054931336
"Private turbines/steam engines","Electric power",9,1980,47.6639344262295
"Private turbines/steam engines","Electric power",9,1981,51.3130615065653
"Private turbines/steam engines","Electric power",9,1982,49.772899318698
"Private turbines/steam engines","Electric power",9,1983,50.4508372692142
"Private turbines/steam engines","Electric power",9,1984,50.5588993981083
"Private turbines/steam engines","Electric power",9,1985,50.614161849711
"Private turbines/steam engines","Electric power",9,1986,51.0406342913776
"Private turbines/steam engines","Electric power",9,1987,52.1739130434783
"Private turbines/steam engines","Electric power",9,1988,53.6486063263389
"Private turbines/steam engines","Electric power",9,1989,59.3264930281505
"Private turbines/steam engines","Electric power",9,1990,67.5920149719277
"Private turbines/steam engines","Electric power",9,1991,70.4701397712834
"Private turbines/steam engines","Electric power",9,1992,71.3418001104362
"Private turbines/steam engines","Electric power",9,1993,70.816085156712
"Private turbines/steam engines","Electric power",9,1994,73.1314253959433
"Private turbines/steam engines","Electric power",9,1995,75.2089136490251
"Private turbines/steam engines","Electric power",9,1996,76.1977418370461
"Private turbines/steam engines","Electric power",9,1997,77.3191972737599
"Private turbines/steam engines","Electric power",9,1998,77.7624309392265
"Private turbines/steam engines","Electric power",9,1999,78.7602114368092
"Private turbines/steam engines","Electric power",9,2000,78.9571984435798
"Private turbines/steam engines","Electric power",9,2001,78.9180662522038
"Private turbines/steam engines","Electric power",9,2002,79.3860743698528
"Private turbines/steam engines","Electric power",9,2003,79.9226650803093
"Private turbines/steam engines","Electric power",9,2004,80.0120048019208
"Private turbines/steam engines","Electric power",9,2005,78.7212534748547
"Private turbines/steam engines","Electric power",9,2006,81.1346153846154
"Private turbines/steam engines","Electric power",9,2007,84.6027035938015
"Private turbines/steam engines","Electric power",9,2008,93.5207694746856
"Private turbines/steam engines","Electric power",9,2009,97.4722059684026
"Private turbines/steam engines","Electric power",9,2010,95.6006120887528
"Private turbines/steam engines","Electric power",9,2011,99.0736226231107
"Private turbines/steam engines","Electric power",9,2012,100
"Private turbines/steam engines","Electric power",9,2013,100.315487571702
"Private turbines/steam engines","Electric power",9,2014,100.771538791256
"Private turbines/steam engines","Electric power",9,2015,100.672960089728
"Private turbines/steam engines","Electric power",9,2016,99.5823215152987
"Private turbines/steam engines","Electric power",9,2017,97.306198277318
"Private wind and solar power structures","Electric power",9,1947,
"Private wind and solar power structures","Electric power",9,1948,
"Private wind and solar power structures","Electric power",9,1949,
"Private wind and solar power structures","Electric power",9,1950,
"Private wind and solar power structures","Electric power",9,1951,
"Private wind and solar power structures","Electric power",9,1952,
"Private wind and solar power structures","Electric power",9,1953,
"Private wind and solar power structures","Electric power",9,1954,
"Private wind and solar power structures","Electric power",9,1955,
"Private wind and solar power structures","Electric power",9,1956,
"Private wind and solar power structures","Electric power",9,1957,
"Private wind and solar power structures","Electric power",9,1958,
"Private wind and solar power structures","Electric power",9,1959,
"Private wind and solar power structures","Electric power",9,1960,
"Private wind and solar power structures","Electric power",9,1961,
"Private wind and solar power structures","Electric power",9,1962,
"Private wind and solar power structures","Electric power",9,1963,
"Private wind and solar power structures","Electric power",9,1964,
"Private wind and solar power structures","Electric power",9,1965,
"Private wind and solar power structures","Electric power",9,1966,
"Private wind and solar power structures","Electric power",9,1967,
"Private wind and solar power structures","Electric power",9,1968,
"Private wind and solar power structures","Electric power",9,1969,
"Private wind and solar power structures","Electric power",9,1970,
"Private wind and solar power structures","Electric power",9,1971,
"Private wind and solar power structures","Electric power",9,1972,
"Private wind and solar power structures","Electric power",9,1973,
"Private wind and solar power structures","Electric power",9,1974,
"Private wind and solar power structures","Electric power",9,1975,
"Private wind and solar power structures","Electric power",9,1976,
"Private wind and solar power structures","Electric power",9,1977,
"Private wind and solar power structures","Electric power",9,1978,
"Private wind and solar power structures","Electric power",9,1979,
"Private wind and solar power structures","Electric power",9,1980,
"Private wind and solar power structures","Electric power",9,1981,
"Private wind and solar power structures","Electric power",9,1982,
"Private wind and solar power structures","Electric power",9,1983,
"Private wind and solar power structures","Electric power",9,1984,
"Private wind and solar power structures","Electric power",9,1985,
"Private wind and solar power structures","Electric power",9,1986,
"Private wind and solar power structures","Electric power",9,1987,
"Private wind and solar power structures","Electric power",9,1988,
"Private wind and solar power structures","Electric power",9,1989,
"Private wind and solar power structures","Electric power",9,1990,
"Private wind and solar power structures","Electric power",9,1991,
"Private wind and solar power structures","Electric power",9,1992,
"Private wind and solar power structures","Electric power",9,1993,40.7498463429625
"Private wind and solar power structures","Electric power",9,1994,43.1608133086876
"Private wind and solar power structures","Electric power",9,1995,44.1077441077441
"Private wind and solar power structures","Electric power",9,1996,44.5859872611465
"Private wind and solar power structures","Electric power",9,1997,45.5882352941176
"Private wind and solar power structures","Electric power",9,1998,46.5116279069767
"Private wind and solar power structures","Electric power",9,1999,47.682119205298
"Private wind and solar power structures","Electric power",9,2000,49.6732026143791
"Private wind and solar power structures","Electric power",9,2001,50.6082725060827
"Private wind and solar power structures","Electric power",9,2002,51.6871165644172
"Private wind and solar power structures","Electric power",9,2003,53.3333333333333
"Private wind and solar power structures","Electric power",9,2004,62.2027534418023
"Private wind and solar power structures","Electric power",9,2005,73.2101616628176
"Private wind and solar power structures","Electric power",9,2006,76.1946323368972
"Private wind and solar power structures","Electric power",9,2007,74.7589498806683
"Private wind and solar power structures","Electric power",9,2008,83.9396100808369
"Private wind and solar power structures","Electric power",9,2009,81.2620255378695
"Private wind and solar power structures","Electric power",9,2010,84.5139127447613
"Private wind and solar power structures","Electric power",9,2011,92.762970691454
"Private wind and solar power structures","Electric power",9,2012,100
"Private wind and solar power structures","Electric power",9,2013,99.1100895803866
"Private wind and solar power structures","Electric power",9,2014,99.8138889902565
"Private wind and solar power structures","Electric power",9,2015,99.1661158285453
"Private wind and solar power structures","Electric power",9,2016,95.7797020048366
"Private wind and solar power structures","Electric power",9,2017,101.674348603142
"Private electrical transmission equipment","Electric power",9,1947,15.5284906481079
"Private electrical transmission equipment","Electric power",9,1948,16.1290322580645
"Private electrical transmission equipment","Electric power",9,1949,16.398546964193
"Private electrical transmission equipment","Electric power",9,1950,17.0626349892009
"Private electrical transmission equipment","Electric power",9,1951,19.126669072537
"Private electrical transmission equipment","Electric power",9,1952,18.9284617746392
"Private electrical transmission equipment","Electric power",9,1953,19.5939086294416
"Private electrical transmission equipment","Electric power",9,1954,19.9944305207463
"Private electrical transmission equipment","Electric power",9,1955,19.8617576527014
"Private electrical transmission equipment","Electric power",9,1956,22.1929163526752
"Private electrical transmission equipment","Electric power",9,1957,23.7926136363636
"Private electrical transmission equipment","Electric power",9,1958,24.2591804905714
"Private electrical transmission equipment","Electric power",9,1959,24.6416758544653
"Private electrical transmission equipment","Electric power",9,1960,24.5423557631612
"Private electrical transmission equipment","Electric power",9,1961,23.7643787131842
"Private electrical transmission equipment","Electric power",9,1962,23.3786931469903
"Private electrical transmission equipment","Electric power",9,1963,22.8460323247053
"Private electrical transmission equipment","Electric power",9,1964,22.6708074534161
"Private electrical transmission equipment","Electric power",9,1965,22.6102765285619
"Private electrical transmission equipment","Electric power",9,1966,22.8804087498004
"Private electrical transmission equipment","Electric power",9,1967,24.1410488245931
"Private electrical transmission equipment","Electric power",9,1968,25.1445336094572
"Private electrical transmission equipment","Electric power",9,1969,25.3762026149165
"Private electrical transmission equipment","Electric power",9,1970,25.9672442440067
"Private electrical transmission equipment","Electric power",9,1971,26.8054595715273
"Private electrical transmission equipment","Electric power",9,1972,26.4820252360924
"Private electrical transmission equipment","Electric power",9,1973,26.8813626987824
"Private electrical transmission equipment","Electric power",9,1974,28.8130362323313
"Private electrical transmission equipment","Electric power",9,1975,34.7845873786408
"Private electrical transmission equipment","Electric power",9,1976,37.7474297989873
"Private electrical transmission equipment","Electric power",9,1977,40.4286281254134
"Private electrical transmission equipment","Electric power",9,1978,42.6183110643059
"Private electrical transmission equipment","Electric power",9,1979,45.2334272760691
"Private electrical transmission equipment","Electric power",9,1980,50.1362743233821
"Private electrical transmission equipment","Electric power",9,1981,54.9054849705609
"Private electrical transmission equipment","Electric power",9,1982,57.8110982955274
"Private electrical transmission equipment","Electric power",9,1983,59.2873721849319
"Private electrical transmission equipment","Electric power",9,1984,59.7732827206074
"Private electrical transmission equipment","Electric power",9,1985,60.8205614367725
"Private electrical transmission equipment","Electric power",9,1986,62.0549847264649
"Private electrical transmission equipment","Electric power",9,1987,63.8556722470625
"Private electrical transmission equipment","Electric power",9,1988,64.7916666666667
"Private electrical transmission equipment","Electric power",9,1989,67.8638567329574
"Private electrical transmission equipment","Electric power",9,1990,71.1519845111326
"Private electrical transmission equipment","Electric power",9,1991,73.106434286967
"Private electrical transmission equipment","Electric power",9,1992,73.7390646938114
"Private electrical transmission equipment","Electric power",9,1993,74.2203416392415
"Private electrical transmission equipment","Electric power",9,1994,75.038211692778
"Private electrical transmission equipment","Electric power",9,1995,77.2616353875505
"Private electrical transmission equipment","Electric power",9,1996,77.8919868088569
"Private electrical transmission equipment","Electric power",9,1997,77.8899341866193
"Private electrical transmission equipment","Electric power",9,1998,77.8780168093145
"Private electrical transmission equipment","Electric power",9,1999,77.9553625458299
"Private electrical transmission equipment","Electric power",9,2000,79.08051800019
"Private electrical transmission equipment","Electric power",9,2001,79.588443151112
"Private electrical transmission equipment","Electric power",9,2002,78.4349373356027
"Private electrical transmission equipment","Electric power",9,2003,78.3879980098741
"Private electrical transmission equipment","Electric power",9,2004,79.0737031152863
"Private electrical transmission equipment","Electric power",9,2005,81.2577972553661
"Private electrical transmission equipment","Electric power",9,2006,84.8752789626826
"Private electrical transmission equipment","Electric power",9,2007,89.1877881755927
"Private electrical transmission equipment","Electric power",9,2008,93.2671178693856
"Private electrical transmission equipment","Electric power",9,2009,93.3978618896273
"Private electrical transmission equipment","Electric power",9,2010,96.1488914502678
"Private electrical transmission equipment","Electric power",9,2011,99.0379794434695
"Private electrical transmission equipment","Electric power",9,2012,100
"Private electrical transmission equipment","Electric power",9,2013,100.200877068892
"Private electrical transmission equipment","Electric power",9,2014,100.528054669189
"Private electrical transmission equipment","Electric power",9,2015,99.3078175895766
"Private electrical transmission equipment","Electric power",9,2016,98.5123276222315
"Private electrical transmission equipment","Electric power",9,2017,99.614392468686
"Private electric power structures","Electric power",9,1947,5.39066373875469
"Private electric power structures","Electric power",9,1948,5.88133140376266
"Private electric power structures","Electric power",9,1949,6.20657055069723
"Private electric power structures","Electric power",9,1950,6.54249986809476
"Private electric power structures","Electric power",9,1951,7.2779719309924
"Private electric power structures","Electric power",9,1952,7.40525627994773
"Private electric power structures","Electric power",9,1953,7.83518639633748
"Private electric power structures","Electric power",9,1954,8.06626194173844
"Private electric power structures","Electric power",9,1955,8.31114070128717
"Private electric power structures","Electric power",9,1956,9.09644361016691
"Private electric power structures","Electric power",9,1957,9.66371523119578
"Private electric power structures","Electric power",9,1958,9.89696077582475
"Private electric power structures","Electric power",9,1959,10.1032297628782
"Private electric power structures","Electric power",9,1960,10.0990912358166
"Private electric power structures","Electric power",9,1961,9.93519332161687
"Private electric power structures","Electric power",9,1962,9.98116760828625
"Private electric power structures","Electric power",9,1963,10.059038515603
"Private electric power structures","Electric power",9,1964,10.3075864259622
"Private electric power structures","Electric power",9,1965,10.6775689762349
"Private electric power structures","Electric power",9,1966,10.7209670456181
"Private electric power structures","Electric power",9,1967,11.1329450855693
"Private electric power structures","Electric power",9,1968,11.9148506860371
"Private electric power structures","Electric power",9,1969,12.3701480724203
"Private electric power structures","Electric power",9,1970,13.1949685534591
"Private electric power structures","Electric power",9,1971,14.4727584202637
"Private electric power structures","Electric power",9,1972,15.3376277210129
"Private electric power structures","Electric power",9,1973,16.6169127942303
"Private electric power structures","Electric power",9,1974,19.5452758485126
"Private electric power structures","Electric power",9,1975,22.7623382072883
"Private electric power structures","Electric power",9,1976,24.2852813415497
"Private electric power structures","Electric power",9,1977,26.1293798968922
"Private electric power structures","Electric power",9,1978,27.5010992232156
"Private electric power structures","Electric power",9,1979,30.4544
"Private electric power structures","Electric power",9,1980,33.4077258853261
"Private electric power structures","Electric power",9,1981,36.1963190184049
"Private electric power structures","Electric power",9,1982,38.0705433746425
"Private electric power structures","Electric power",9,1983,39.2734541346196
"Private electric power structures","Electric power",9,1984,40.2329871549604
"Private electric power structures","Electric power",9,1985,40.6887153414749
"Private electric power structures","Electric power",9,1986,41.1489245848081
"Private electric power structures","Electric power",9,1987,41.6055196583069
"Private electric power structures","Electric power",9,1988,44.3930105508987
"Private electric power structures","Electric power",9,1989,46.0185263873545
"Private electric power structures","Electric power",9,1990,47.5543380312151
"Private electric power structures","Electric power",9,1991,47.8068862275449
"Private electric power structures","Electric power",9,1992,48.6342376052385
"Private electric power structures","Electric power",9,1993,50.2155492790248
"Private electric power structures","Electric power",9,1994,52.1647135416667
"Private electric power structures","Electric power",9,1995,53.9508133396283
"Private electric power structures","Electric power",9,1996,54.9582719685813
"Private electric power structures","Electric power",9,1997,56.0430425345218
"Private electric power structures","Electric power",9,1998,57.1547566856642
"Private electric power structures","Electric power",9,1999,57.7403460524808
"Private electric power structures","Electric power",9,2000,60.0793737088181
"Private electric power structures","Electric power",9,2001,61.9154594985411
"Private electric power structures","Electric power",9,2002,63.6929341592108
"Private electric power structures","Electric power",9,2003,64.9699853384603
"Private electric power structures","Electric power",9,2004,68.6698055565539
"Private electric power structures","Electric power",9,2005,73.0319533838595
"Private electric power structures","Electric power",9,2006,78.0497013798311
"Private electric power structures","Electric power",9,2007,84.0265887803404
"Private electric power structures","Electric power",9,2008,90.5843921888886
"Private electric power structures","Electric power",9,2009,90.2988548552276
"Private electric power structures","Electric power",9,2010,93.3803595399152
"Private electric power structures","Electric power",9,2011,97.030897716808
"Private electric power structures","Electric power",9,2012,100
"Private electric power structures","Electric power",9,2013,102.122917479244
"Private electric power structures","Electric power",9,2014,104.221163842081
"Private electric power structures","Electric power",9,2015,106.873780238733
"Private electric power structures","Electric power",9,2016,108.82914783581
"Private electric power structures","Electric power",9,2017,110.962190592632
"S&L gas structures","Natural gas /petroleum power",10,1947,7.84724038713053
"S&L gas structures","Natural gas /petroleum power",10,1948,8.75109388673584
"S&L gas structures","Natural gas /petroleum power",10,1949,8.71657194658485
"S&L gas structures","Natural gas /petroleum power",10,1950,8.0016876286635
"S&L gas structures","Natural gas /petroleum power",10,1951,9.21249884843764
"S&L gas structures","Natural gas /petroleum power",10,1952,9.58233018314229
"S&L gas structures","Natural gas /petroleum power",10,1953,9.51787630221853
"S&L gas structures","Natural gas /petroleum power",10,1954,9.1925283129872
"S&L gas structures","Natural gas /petroleum power",10,1955,8.94871444652201
"S&L gas structures","Natural gas /petroleum power",10,1956,9.89918461979316
"S&L gas structures","Natural gas /petroleum power",10,1957,10.4500653129082
"S&L gas structures","Natural gas /petroleum power",10,1958,10.3272387657603
"S&L gas structures","Natural gas /petroleum power",10,1959,10.4435322750554
"S&L gas structures","Natural gas /petroleum power",10,1960,10.4534800036989
"S&L gas structures","Natural gas /petroleum power",10,1961,10.2114350567318
"S&L gas structures","Natural gas /petroleum power",10,1962,10.2699218777667
"S&L gas structures","Natural gas /petroleum power",10,1963,10.3297337080731
"S&L gas structures","Natural gas /petroleum power",10,1964,10.6212332068771
"S&L gas structures","Natural gas /petroleum power",10,1965,10.8473840855316
"S&L gas structures","Natural gas /petroleum power",10,1966,11.1956199845428
"S&L gas structures","Natural gas /petroleum power",10,1967,11.6743906321859
"S&L gas structures","Natural gas /petroleum power",10,1968,11.9705459863083
"S&L gas structures","Natural gas /petroleum power",10,1969,12.7596272943988
"S&L gas structures","Natural gas /petroleum power",10,1970,13.824773994999
"S&L gas structures","Natural gas /petroleum power",10,1971,14.8814066363442
"S&L gas structures","Natural gas /petroleum power",10,1972,15.7261440769816
"S&L gas structures","Natural gas /petroleum power",10,1973,16.8282883527209
"S&L gas structures","Natural gas /petroleum power",10,1974,19.9682609746613
"S&L gas structures","Natural gas /petroleum power",10,1975,23.5467433042722
"S&L gas structures","Natural gas /petroleum power",10,1976,25.0329607975122
"S&L gas structures","Natural gas /petroleum power",10,1977,26.1772136486774
"S&L gas structures","Natural gas /petroleum power",10,1978,27.6134632891949
"S&L gas structures","Natural gas /petroleum power",10,1979,30.5733400474786
"S&L gas structures","Natural gas /petroleum power",10,1980,33.5170470725505
"S&L gas structures","Natural gas /petroleum power",10,1981,36.3587145469359
"S&L gas structures","Natural gas /petroleum power",10,1982,38.1964514482539
"S&L gas structures","Natural gas /petroleum power",10,1983,39.392124179602
"S&L gas structures","Natural gas /petroleum power",10,1984,40.3835553446309
"S&L gas structures","Natural gas /petroleum power",10,1985,40.8465668243315
"S&L gas structures","Natural gas /petroleum power",10,1986,41.3178764431679
"S&L gas structures","Natural gas /petroleum power",10,1987,41.7879417879418
"S&L gas structures","Natural gas /petroleum power",10,1988,44.5054580076611
"S&L gas structures","Natural gas /petroleum power",10,1989,46.1476158634784
"S&L gas structures","Natural gas /petroleum power",10,1990,47.7169139413433
"S&L gas structures","Natural gas /petroleum power",10,1991,47.9775939325162
"S&L gas structures","Natural gas /petroleum power",10,1992,48.759575003539
"S&L gas structures","Natural gas /petroleum power",10,1993,50.3317735543838
"S&L gas structures","Natural gas /petroleum power",10,1994,52.3030717839229
"S&L gas structures","Natural gas /petroleum power",10,1995,54.0339303096331
"S&L gas structures","Natural gas /petroleum power",10,1996,55.0944017864497
"S&L gas structures","Natural gas /petroleum power",10,1997,56.1838414909979
"S&L gas structures","Natural gas /petroleum power",10,1998,57.3232313708926
"S&L gas structures","Natural gas /petroleum power",10,1999,57.8811221791885
"S&L gas structures","Natural gas /petroleum power",10,2000,60.3235536057033
"S&L gas structures","Natural gas /petroleum power",10,2001,62.150920727436
"S&L gas structures","Natural gas /petroleum power",10,2002,64.0768922707249
"S&L gas structures","Natural gas /petroleum power",10,2003,65.3522310201367
"S&L gas structures","Natural gas /petroleum power",10,2004,69.2309922867251
"S&L gas structures","Natural gas /petroleum power",10,2005,73.6448416915568
"S&L gas structures","Natural gas /petroleum power",10,2006,78.6661369813443
"S&L gas structures","Natural gas /petroleum power",10,2007,84.3166655801117
"S&L gas structures","Natural gas /petroleum power",10,2008,90.873759274058
"S&L gas structures","Natural gas /petroleum power",10,2009,90.7364994550392
"S&L gas structures","Natural gas /petroleum power",10,2010,93.4654741761341
"S&L gas structures","Natural gas /petroleum power",10,2011,96.907379922897
"S&L gas structures","Natural gas /petroleum power",10,2012,100
"S&L gas structures","Natural gas /petroleum power",10,2013,102.086477455052
